,STATION_NO,COMMUNITY_NAME,STATION_NAME,LAT_STATION,LON_STATION,ROUTE,geometry
8848,339002,MUHAISANAH FOURTH,"Muhaisnah 4, Police Colony 2",25.271257,55.413429,17,POINT (55.413429 25.271257)
9083,149101,MUHAISANAH FOURTH,"Muhaisnah 4, Awqaf Housings",25.283873,55.404819,F02,POINT (55.404819 25.283873)
9092,648502,MUHAISANAH FOURTH,"Muhaisnah 4, Lootah Building 2",25.283279,55.399593,62,POINT (55.399593 25.283279)
9165,327001,MUHAISANAH FOURTH,"Al Qusais, Eppco Vehicle Inspection 1",25.287741,55.402023,13,POINT (55.402023 25.287741)
9202,332002,MUHAISANAH FOURTH,Emirates Housing 2,25.279873,55.405037,17,POINT (55.405037 25.279873)
9246,150101,MUHAISANAH FOURTH,Oxford School Gate 4,25.281111,55.402821,17,POINT (55.402821 25.281111)
9288,254501,MUHAISANAH FOURTH,Philadelphia Private School,25.27902,55.400101,17,POINT (55.400101 25.27902)
9337,331001,MUHAISANAH FOURTH,Oxford School 1,25.28071,55.401306,13B,POINT (55.401306 25.28071)
9542,335001,MUHAISANAH FOURTH,"Dubai Transport, Main Office 1",25.280039,55.417198,32C,POINT (55.417198 25.280039)
9611,163501,MUHAISANAH FOURTH,Lulu Village 1,25.280422,55.4095,X28,POINT (55.4095 25.280422)
9703,633502,MUHAISANAH FOURTH,"Muhaisnah 4, New Housing 2",25.277565,55.406221,13A,POINT (55.406221 25.277565)
9792,333002,MUHAISANAH FOURTH,"Dubai Transport, Depot 2",25.276575,55.414661,17,POINT (55.414661 25.276575)
10071,211001,MUHAISANAH FOURTH,"Muhaisnah 4, Wasl Oasis II",25.274477,55.417423,17,POINT (55.417423 25.274477)
10662,354101,MUHAISANAH FOURTH,"Muhaisnah 4, Madina Mall 2 1",25.283438,55.398376,13B,POINT (55.398376 25.283438)
11605,337001,MUHAISANAH FOURTH,UIP School 1,25.278698,55.408165,17,POINT (55.408165 25.278698)
12389,328001,MUHAISANAH FOURTH,Tipping Area Turnoff 1,25.282894,55.410358,13D,POINT (55.410358 25.282894)
7969,3031,AL SABKHA,"Sabkha, Bus Station 4",25.269915,55.302822,E303A,POINT (55.302822 25.269915)
9633,25801,AL SABKHA,Al Sabkha Marine Transport Station,25.267357,55.302612,CR5,POINT (55.302612 25.267357)
8160,3421,AL YALAYIS 1,"Mira 2, Reem",25.004734,55.307205,J02,POINT (55.307205 25.004734)
8653,448501,AL YALAYIS 1,Mira 5 Community,25.011539,55.30798,J02,POINT (55.30798 25.011539)
8667,445501,AL YALAYIS 1,Mira Towncentre,25.010586,55.301331,J02,POINT (55.301331 25.010586)
8773,463001,AL YALAYIS 1,Mira Oasis,25.010845,55.301342,J02,POINT (55.301342 25.010845)
8161,4556,MIRDIF,"Mirdiff Area, A 2 Street 12",25.224274,55.410599,MD11,POINT (55.410599 25.224274)
8696,423501,MIRDIF,"Mirdiff Masjid, Street 15",25.216839,55.418011,F03,POINT (55.418011 25.216839)
8825,524501,MIRDIF,Uptown Mirdif 1,25.223524,55.422668,F60,POINT (55.422668 25.223524)
8845,408501,MIRDIF,"Mirdiff, ETISALAT Tower 1",25.219744,55.424366,F60,POINT (55.424366 25.219744)
8846,429501,MIRDIF,"Mirdiff Area, B 1 Street 12",25.227829,55.410912,F03,POINT (55.410912 25.227829)
8856,431501,MIRDIF,"Mirdiff Area, Street 69B",25.229008,55.416557,F03,POINT (55.416557 25.229008)
9209,427501,MIRDIF,"Mirdiff Area, Street 29B",25.222672,55.413368,F03,POINT (55.413368 25.222672)
9522,642502,MIRDIF,Mirdiff City Centre 2,25.216311,55.409847,F60,POINT (55.409847 25.216311)
9688,643501,MIRDIF,Downtown Mirdiff Gate 1,25.213284,55.415322,F10,POINT (55.415322 25.213284)
9833,426501,MIRDIF,"Mirdiff Area, Street 20C",25.221175,55.41529,F60,POINT (55.41529 25.221175)
9998,293001,MIRDIF,"Mirdiff, Golden Gate Mall, Street 71",25.229025,55.432697,F03,POINT (55.432697 25.229025)
10129,366002,MIRDIF,"Mirdiff, Private School 2",25.228267,55.425298,367,POINT (55.425298 25.228267)
10273,284001,MIRDIF,"Mirdiff Mall, Street 62B",25.222988,55.434135,F03,POINT (55.434135 25.222988)
10532,644501,MIRDIF,Downtown Mirdiff Gate 2,25.213135,55.420547,F10,POINT (55.420547 25.213135)
10713,351001,MIRDIF,"Mirdiff, Area 3",25.231333,55.423111,F03,POINT (55.423111 25.231333)
10947,293501,MIRDIF,"Mirdiff, Mediclinic, Street 47",25.225237,55.426075,F03,POINT (55.426075 25.225237)
11149,294501,MIRDIF,"Mirdiff, Street 60C",25.226689,55.434657,F03,POINT (55.434657 25.226689)
11409,348002,MIRDIF,Imam Abu Hanifa Masjid 2,25.225206,55.417953,F60,POINT (55.417953 25.225206)
11551,424501,MIRDIF,"Mirdiff Area, Street 15",25.21693,55.414883,F03,POINT (55.414883 25.21693)
11603,425501,MIRDIF,"Mirdiff Area, Street 18B",25.219387,55.413574,F03,POINT (55.413574 25.219387)
11613,347001,MIRDIF,"Mirdiff, Area 1",25.225142,55.422184,F10,POINT (55.422184 25.225142)
11925,428501,MIRDIF,"Mirdiff Area, A 1 Street 12",25.224289,55.410789,F03,POINT (55.410789 25.224289)
12273,348001,MIRDIF,Imam Abu Hanifa Masjid 1,25.225407,55.416695,F10,POINT (55.416695 25.225407)
12305,938501,MIRDIF,"Mirdiff, Street 15, Elyazia Beauty Cente",25.216953,55.421928,F03,POINT (55.421928 25.216953)
12327,430501,MIRDIF,"Mirdiff Area, Street 65A",25.228098,55.414406,F03,POINT (55.414406 25.228098)
12502,350001,MIRDIF,"Mirdiff, Grand Masjid",25.231472,55.418385,F03,POINT (55.418385 25.231472)
8272,3723,AL QOUZ FIRST,"Al Quoz, Irani Clinic 1",25.16773,55.25766,MD21,POINT (55.25766 25.16773)
9383,775501,AL QOUZ FIRST,"Al Quoz, J Mart Supermarket 1",25.166683,55.248642,7,POINT (55.248642 25.166683)
9475,580001,AL QOUZ FIRST,"Al Quoz, Intersection",25.174135,55.255848,21,POINT (55.255848 25.174135)
9589,574001,AL QOUZ FIRST,"Al Quoz, Clinic 1",25.17063,55.252567,7,POINT (55.252567 25.17063)
9595,127501,AL QOUZ FIRST,"Al Quoz, Cemetery",25.171989,55.245037,21,POINT (55.245037 25.171989)
9619,571001,AL QOUZ FIRST,"Al Quoz, Yusuf Motors 1",25.17477,55.247604,21,POINT (55.247604 25.17477)
9656,579001,AL QOUZ FIRST,"Safa, Intersection",25.17787,55.252762,21,POINT (55.252762 25.17787)
9659,573001,AL QOUZ FIRST,Oasis Center 1,25.16963,55.240635,21,POINT (55.240635 25.16963)
9670,578001,AL QOUZ FIRST,"Al Quoz, Housing 2",25.176893,55.250957,21,POINT (55.250957 25.176893)
9865,577001,AL QOUZ FIRST,"Al Quoz, Housing 1",25.174332,55.25433,21,POINT (55.25433 25.174332)
11575,581001,AL QOUZ FIRST,Pepsi Cola Factory,25.177137,55.249825,21,POINT (55.249825 25.177137)
8316,4148,AL NAHDA SECOND,Dubai Women's College Main Entrance,25.288118,55.377117,MD02,POINT (55.377117 25.288118)
9047,883001,AL NAHDA SECOND,Sahara Center 1,25.295185,55.373569,F08,POINT (55.373569 25.295185)
9398,447102,AL NAHDA SECOND,Al Noor Building 2,25.296774,55.378384,F21,POINT (55.378384 25.296774)
9910,184101,AL NAHDA SECOND,"Al Nahda, Park 1",25.289234,55.383774,F21,POINT (55.383774 25.289234)
9938,182101,AL NAHDA SECOND,Dubai Women's College 3,25.288027,55.373009,22,POINT (55.373009 25.288027)
9990,312501,AL NAHDA SECOND,"Al Nahda, Madina Super Market 1",25.293108,55.375484,24,POINT (55.375484 25.293108)
10116,313502,AL NAHDA SECOND,"Al Nahda, Emirates College 2 2",25.291178,55.373764,24,POINT (55.373764 25.291178)
10203,325501,AL NAHDA SECOND,"Al Nahda, Canary Bldg 1",25.291204,55.371681,F08,POINT (55.371681 25.291204)
10290,197501,AL NAHDA SECOND,"Al Nahda, Zuleikha Hospital 1",25.292274,55.38586,X13,POINT (55.38586 25.292274)
10362,183102,AL NAHDA SECOND,Dubai Women's College Main Entrance 2,25.288532,55.376186,22,POINT (55.376186 25.288532)
10470,353101,AL NAHDA SECOND,"Al Nahda, Al Ameen Private School",25.289623,55.380119,22,POINT (55.380119 25.289623)
10563,326501,AL NAHDA SECOND,"Al Nahda, Motawa Bldg",25.295383,55.376617,F08,POINT (55.376617 25.295383)
10641,185101,AL NAHDA SECOND,"Al Nahda, Park 2",25.287663,55.38266,13A,POINT (55.38266 25.287663)
10689,880001,AL NAHDA SECOND,Dubai Women's College 1,25.283432,55.375034,22,POINT (55.375034 25.283432)
10746,448101,AL NAHDA SECOND,Al Hawai Twin Towers,25.297224,55.380489,F21,POINT (55.380489 25.297224)
10866,451101,AL NAHDA SECOND,Desert Group Building 4,25.291788,55.38295,F21,POINT (55.38295 25.291788)
10933,647501,AL NAHDA SECOND,"Al Nahda, 19A Street 2",25.291315,55.3824,22,POINT (55.3824 25.291315)
11220,450101,AL NAHDA SECOND,Al Shawi Tower,25.294958,55.382504,F21,POINT (55.382504 25.294958)
11311,311501,AL NAHDA SECOND,"Al Nahda, 19A Street 1",25.292095,55.381382,F08,POINT (55.381382 25.292095)
11421,196501,AL NAHDA SECOND,"Al Nahda, The Sheffeild Private School 1",25.294378,55.387272,13A,POINT (55.387272 25.294378)
11920,449101,AL NAHDA SECOND,Ahli House 1,25.297928,55.382545,F21,POINT (55.382545 25.297928)
8375,3419,AL YALAYIS 2,Nshama Townhouse,25.006439,55.291889,J02,POINT (55.291889 25.006439)
9598,494501,AL YALAYIS 2,Hayat Townhouses 1,25.002773,55.298508,J02,POINT (55.298508 25.002773)
8455,452001,JUMEIRA FIRST,Dhiyafa 1,25.238813,55.268306,8,POINT (55.268306 25.238813)
8474,482002,JUMEIRA FIRST,Palm Strip Center,25.23423,55.265224,X28,POINT (55.265224 25.23423)
8507,497001,JUMEIRA FIRST,Wasl Emarat Petrol Station 1,25.216177,55.25985,12,POINT (55.25985 25.216177)
8760,487002,JUMEIRA FIRST,Mercato Shopping Mall 2,25.21597,55.251294,C10,POINT (55.251294 25.21597)
9088,486001,JUMEIRA FIRST,Jumeira St.Dubai Islamic Bank 1,25.221157,55.255016,88,POINT (55.255016 25.221157)
9199,481001,JUMEIRA FIRST,"Jumeira, Grand Masjid",25.234869,55.26552,8,POINT (55.26552 25.234869)
9376,486002,JUMEIRA FIRST,Jumeira St.Dubai Islamic Bank 2,25.221292,55.255371,8,POINT (55.255371 25.221292)
9664,485001,JUMEIRA FIRST,Beach Center 1,25.225121,55.25808,C10,POINT (55.25808 25.225121)
9858,494001,JUMEIRA FIRST,"Wasl, Road 1 1",25.213127,55.25785,12,POINT (55.25785 25.213127)
9925,484002,JUMEIRA FIRST,Century Plaza 1,25.228249,55.260477,8,POINT (55.260477 25.228249)
10146,488002,JUMEIRA FIRST,Hassa Bint Al Murr Masjid 2,25.211937,55.248253,C10,POINT (55.248253 25.211937)
10479,498001,JUMEIRA FIRST,Police Training School,25.210497,55.256084,15,POINT (55.256084 25.210497)
10523,483001,JUMEIRA FIRST,Jumeira Centre,25.231298,55.262798,9,POINT (55.262798 25.231298)
12181,634501,JUMEIRA FIRST,"ENOC, Dhiyafa",25.239723,55.270782,C10,POINT (55.270782 25.239723)
12191,489001,JUMEIRA FIRST,Suhail Bin Jumaa Masjid,25.211205,55.24744,8,POINT (55.24744 25.211205)
12551,159501,JUMEIRA FIRST,"Jumeira 1, Street 5B",25.236357,55.269268,88,POINT (55.269268 25.236357)
8456,680001,AL SAFOUH FIRST,King Salman Bin Abdulaziz Al Saud Street,25.122267,55.17831,N55,POINT (55.17831 25.122267)
8479,682001,AL SAFOUH FIRST,Dubai College 1,25.114458,55.170807,8,POINT (55.170807 25.114458)
8520,679002,AL SAFOUH FIRST,King Salman Bin Abdulaziz Al Saud Street,25.126911,55.183083,88,POINT (55.183083 25.126911)
9193,678002,AL SAFOUH FIRST,Madinat Jumeira 2,25.129232,55.185352,8,POINT (55.185352 25.129232)
9743,681001,AL SAFOUH FIRST,King Salman Bin Abdulaziz Al Saud Street,25.116251,55.172525,N55,POINT (55.172525 25.116251)
11918,700501,AL SAFOUH FIRST,Dubai Police Academy 1,25.129248,55.193096,81,POINT (55.193096 25.129248)
8457,156501,AL TWAR THIRD,Beirut Road 1,25.25178,55.38726,20,POINT (55.38726 25.25178)
8458,277001,AL TWAR FIRST,"Twar, Cemetery 2 1",25.271891,55.360012,20,POINT (55.360012 25.271891)
8506,292001,AL TWAR FIRST,"Twar, Union Cooperative Society",25.270399,55.373398,C19,POINT (55.373398 25.270399)
8527,290001,AL TWAR FIRST,Ministry of Information 1,25.275023,55.365555,13,POINT (55.365555 25.275023)
8638,288001,AL TWAR FIRST,"Al Nahda, Shabab Alahli Club 1",25.278547,55.359634,17,POINT (55.359634 25.278547)
8665,927001,AL TWAR FIRST,Quds Street 1,25.265156,55.36894,C26,POINT (55.36894 25.265156)
8828,199101,AL TWAR FIRST,Dubai Airport Free Zone Metro Station 1,25.269081,55.375675,13,POINT (55.375675 25.269081)
9440,275002,AL TWAR FIRST,"Twar 1, Intersection 2",25.268145,55.357098,C26,POINT (55.357098 25.268145)
9698,276002,AL TWAR FIRST,"Twar, Cemetery 1 2",25.269777,55.359869,31,POINT (55.359869 25.269777)
9940,924002,AL TWAR FIRST,Maria Qibtiya School 2,25.263635,55.371529,20,POINT (55.371529 25.263635)
10265,278002,AL TWAR FIRST,Twar 1 - A 2,25.274331,55.36187,20,POINT (55.36187 25.274331)
10548,197101,AL TWAR FIRST,Stadium Metro Station 1,25.276711,55.362801,C18,POINT (55.362801 25.276711)
10558,274001,AL TWAR FIRST,"Dubai Police, Planning & Development Dep",25.273057,55.350919,43,POINT (55.350919 25.273057)
11157,928001,AL TWAR FIRST,Quds Street 2,25.267096,55.36541,C26,POINT (55.36541 25.267096)
8459,557501,AL BARSHA THIRD,"Al Barsha (3), Bin Lahej Masjid 1, (Stre",25.09152,55.197868,F33,POINT (55.197868 25.09152)
8968,563501,AL BARSHA THIRD,"Al Barsha (3), Street 31B A 1",25.093048,55.193306,F33,POINT (55.193306 25.093048)
9086,565501,AL BARSHA THIRD,"Al Barsha (3), Street 329 A 1",25.102352,55.199442,F33,POINT (55.199442 25.102352)
9155,559501,AL BARSHA THIRD,"Al Barsha (3), Street 20 B 1",25.098145,55.194584,F33,POINT (55.194584 25.098145)
9302,558501,AL BARSHA THIRD,"Al Barsha (3), Street 20 A 1",25.099678,55.196968,F33,POINT (55.196968 25.099678)
9416,297501,AL BARSHA THIRD,"Al Barsha (3), Street 25C A1",25.087997,55.205318,F33,POINT (55.205318 25.087997)
9496,564501,AL BARSHA THIRD,"Al Barsha (3), Street 31B B 1",25.091642,55.195843,F33,POINT (55.195843 25.091642)
9873,566501,AL BARSHA THIRD,"Al Barsha (3), Street 329 B 1",25.097502,55.200875,F33,POINT (55.200875 25.097502)
10957,560502,AL BARSHA THIRD,"Al Barsha (3), Emirates ID Centre 2",25.092565,55.189636,F33,POINT (55.189636 25.092565)
12388,298501,AL BARSHA THIRD,"Al Barsha (3), Street 25C B1",25.085201,55.209236,F33,POINT (55.209236 25.085201)
12553,295501,AL BARSHA THIRD,"Al Barsha (3), Street 62",25.085592,55.212963,F33,POINT (55.212963 25.085592)
8460,851502,AL QOUZ IND.THIRD,"Al Quoz, Azzani Ready Mix 2",25.128042,55.216499,F26,POINT (55.216499 25.128042)
8482,954501,AL QOUZ IND.THIRD,First Abu Dhabi Bank Landside,25.127033,55.208656,12,POINT (55.208656 25.127033)
8539,859002,AL QOUZ IND.THIRD,"Al Quoz, Dubai Center Driving School 2",25.124537,55.213657,F26,POINT (55.213657 25.124537)
8584,672001,AL QOUZ IND.THIRD,"Al Quoz, Ikea Stores 1",25.133965,55.216743,F26,POINT (55.216743 25.133965)
8616,662002,AL QOUZ IND.THIRD,Gold & Diamond Park 2,25.126791,55.210911,F26,POINT (55.210911 25.126791)
8707,852001,AL QOUZ IND.THIRD,"Al Quoz, Cemex RMC Topmix 1",25.133615,55.220898,F26,POINT (55.220898 25.133615)
8915,673002,AL QOUZ IND.THIRD,"Al Quoz, Nabooda Cars 2",25.136475,55.218586,12,POINT (55.218586 25.136475)
8945,852002,AL QOUZ IND.THIRD,"Al Quoz, Cemex RMC Topmix 2",25.133335,55.220768,F26,POINT (55.220768 25.133335)
8950,659002,AL QOUZ IND.THIRD,Al Quoz Mall 2,25.122314,55.222427,F26,POINT (55.222427 25.122314)
9046,671002,AL QOUZ IND.THIRD,"Al Quoz, Falaknaz 2",25.13055,55.213921,12,POINT (55.213921 25.13055)
9136,851501,AL QOUZ IND.THIRD,"Al Quoz, Azzani Ready Mix 1",25.128141,55.216461,F26,POINT (55.216461 25.128141)
9250,671001,AL QOUZ IND.THIRD,"Al Quoz, Falaknaz 1",25.130333,55.213821,F26,POINT (55.213821 25.130333)
9320,646001,AL QOUZ IND.THIRD,"Al Quoz, Industrial Area 3 Terminus",25.130405,55.230694,F26,POINT (55.230694 25.130405)
9439,872002,AL QOUZ IND.THIRD,"Al Quoz, Pure Water Filling Company 1",25.128122,55.214211,F25,POINT (55.214211 25.128122)
9690,872001,AL QOUZ IND.THIRD,"Al Quoz, Pure Water Filling Company 2",25.127825,55.214497,F25,POINT (55.214497 25.127825)
9871,662001,AL QOUZ IND.THIRD,Gold & Diamond Park 1,25.126783,55.21101,F26,POINT (55.21101 25.126783)
9992,999102,AL QOUZ IND.THIRD,Sheikh Zayed  Road 1 2 (Non-Stop),25.130857,55.212289,91,POINT (55.212289 25.130857)
10281,656001,AL QOUZ IND.THIRD,ETA SwitchGear Manufacturing,25.118481,55.214249,F26,POINT (55.214249 25.118481)
10411,669001,AL QOUZ IND.THIRD,"Al Quoz, Gargash 1",25.137072,55.221736,F26,POINT (55.221736 25.137072)
10733,667001,AL QOUZ IND.THIRD,"Al Quoz, Jumbo Electronics Stores 1",25.119508,55.223953,96,POINT (55.223953 25.119508)
11198,664001,AL QOUZ IND.THIRD,7 Up Staff Accommodation 1,25.128066,55.230832,96,POINT (55.230832 25.128066)
11679,856001,AL QOUZ IND.THIRD,ETA SwitchGear Manufacturing 2,25.117697,55.2155,F25,POINT (55.2155 25.117697)
11754,666001,AL QOUZ IND.THIRD,Atlas Marine Service 1,25.121787,55.225799,96,POINT (55.225799 25.121787)
12063,660001,AL QOUZ IND.THIRD,ETA Profiles 1,25.120497,55.218987,F26,POINT (55.218987 25.120497)
8461,164001,ABU HAIL,"Abu Hail, EPPCO",25.28286,55.334553,C03,POINT (55.334553 25.28286)
9244,163002,ABU HAIL,"Abu Hail, Clinic 2",25.281271,55.332706,13D,POINT (55.332706 25.281271)
9342,161002,ABU HAIL,"Hor Al Anz, Turnoff 2",25.280016,55.329819,64,POINT (55.329819 25.280016)
9706,942001,ABU HAIL,UAE Athletics Federation 1,25.289694,55.330971,C28,POINT (55.330971 25.289694)
9886,167002,ABU HAIL,"Abu Hail, Post Office 2",25.284449,55.324177,C03,POINT (55.324177 25.284449)
10356,166001,ABU HAIL,Abu Hail 1,25.286652,55.32547,C03,POINT (55.32547 25.286652)
10809,945001,ABU HAIL,"Hamriya, Street 1",25.289232,55.326084,C28,POINT (55.326084 25.289232)
10826,165001,ABU HAIL,"Hamriya, Park",25.285046,55.333351,C07,POINT (55.333351 25.285046)
10899,128001,ABU HAIL,"Abu Hail, Bin Eid Al Shabi Restaurant 1",25.290434,55.325401,C15,POINT (55.325401 25.290434)
10968,162001,ABU HAIL,Majid English School 1,25.281776,55.330055,C03,POINT (55.330055 25.281776)
11079,545501,ABU HAIL,Al Baraha Masjid 1,25.282751,55.325054,C15,POINT (55.325054 25.282751)
11097,171001,ABU HAIL,"Abu Hail, Masjid Ashram 1",25.284431,55.328846,C28,POINT (55.328846 25.284431)
11357,227102,ABU HAIL,Manama 2,25.28249,55.335506,13D,POINT (55.335506 25.28249)
12029,168001,ABU HAIL,"Abu Hail, Masjid Al Salam 1",25.28723,55.3237,C28,POINT (55.3237 25.28723)
12479,944001,ABU HAIL,"Hamriya, Masjid 1",25.290524,55.328022,C28,POINT (55.328022 25.290524)
8462,165501,MUHAISANAH SECOND,Abella Camp 1,25.272184,55.437225,63E,POINT (55.437225 25.272184)
8463,377001,MUHAISANAH SECOND,"Al Qusais, Al Shirawi Labour Camp 1",25.271421,55.431915,32C,POINT (55.431915 25.271421)
8467,374001,MUHAISANAH SECOND,"Al Qusais, Madina Supermarket 2",25.264484,55.423809,F07,POINT (55.423809 25.264484)
8480,400501,MUHAISANAH SECOND,Algeria Street 5 1,25.259287,55.430046,63E,POINT (55.430046 25.259287)
8499,121101,MUHAISANAH SECOND,"Al Qusais, Bu Haleeba Contracting Camp 1",25.264555,55.427803,F07,POINT (55.427803 25.264555)
8561,263502,MUHAISANAH SECOND,"Al Qusais, Galadari Labour Camp 2",25.262625,55.42223,13,POINT (55.42223 25.262625)
8587,156002,MUHAISANAH SECOND,"Al Qusais, Masjid Hamad Abdul Karim 2",25.269787,55.434242,34,POINT (55.434242 25.269787)
8591,617001,MUHAISANAH SECOND,"Al Qusais, Pioneer Labour Camp 1",25.261007,55.419949,13,POINT (55.419949 25.261007)
8620,369001,MUHAISANAH SECOND,"Al Qusais, Dubai Municipality Staff Hous",25.263597,55.413956,13,POINT (55.413956 25.263597)
8634,263501,MUHAISANAH SECOND,"Al Qusais, Galadari Labour Camp 1",25.262424,55.421921,F07,POINT (55.421921 25.262424)
8648,289501,MUHAISANAH SECOND,"Al Qusais, Madina Supermarket",25.265574,55.424953,13,POINT (55.424953 25.265574)
8673,378004,MUHAISANAH SECOND,"Al Qusais, Bus Station 4",25.265795,55.433247,13B,POINT (55.433247 25.265795)
8800,638501,MUHAISANAH SECOND,"Al Qusais, Medical Fitness Centre",25.266457,55.41581,13,POINT (55.41581 25.266457)
8830,151501,MUHAISANAH SECOND,"Al Qusais, Bus Station External 1",25.265902,55.432865,13,POINT (55.432865 25.265902)
8847,334001,MUHAISANAH SECOND,"Al Qusais, Al Naboodah Labour Camp 1",25.275272,55.429646,32C,POINT (55.429646 25.275272)
8900,122001,MUHAISANAH SECOND,"Al Qusais, Cemetery 2 1",25.26619,55.419189,13,POINT (55.419189 25.26619)
8997,316101,MUHAISANAH SECOND,"Al Qusais, Dubco Construction Labour Cam",25.266996,55.426868,13,POINT (55.426868 25.266996)
9015,620001,MUHAISANAH SECOND,"Al Qusais, Gargash Labour Camp",25.26285,55.417519,F07,POINT (55.417519 25.26285)
9093,371001,MUHAISANAH SECOND,"Al Qusais, Al Ghandi Labour Camp",25.261772,55.417797,F07,POINT (55.417797 25.261772)
9140,315101,MUHAISANAH SECOND,"Al Qusais, Lamprell Accommodation",25.271608,55.430466,97,POINT (55.430466 25.271608)
9205,370001,MUHAISANAH SECOND,"Al Qusais, Dubai Municipality Staff Hous",25.261915,55.416191,13,POINT (55.416191 25.261915)
9261,151502,MUHAISANAH SECOND,"Al Qusais, Bus Station External 1",25.265841,55.432903,13,POINT (55.432903 25.265841)
9270,317102,MUHAISANAH SECOND,"Al Qusais, Al Ghurair Labour Camp 2",25.263292,55.430473,97,POINT (55.430473 25.263292)
9877,126101,MUHAISANAH SECOND,"Muhaisnah 2, Etisalat Academy",25.259501,55.412209,F05,POINT (55.412209 25.259501)
9905,122101,MUHAISANAH SECOND,"Al Qusais, Grand City Mall 1",25.262609,55.430332,F07,POINT (55.430332 25.262609)
10338,875001,MUHAISANAH SECOND,Tunis Road 1,25.252985,55.414688,97,POINT (55.414688 25.252985)
10943,866002,MUHAISANAH SECOND,"Muhaisnah 1, Intersection 2",25.252522,55.412164,34,POINT (55.412164 25.252522)
11264,307501,MUHAISANAH SECOND,Algeria Street 2 1,25.266468,55.435776,34,POINT (55.435776 25.266468)
